iteration,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
0,"{'num_layers': 3, 'units_per_layer': 85, 'activation': 3, 'learning_rate': 0.0022930101210299723, 'batch_size': 256, 'dropout_rate': 0.4395283994936362, 'l2_reg_strength': 6.972397544817958e-07}",bayesian,1.8275537904103596,1.7246234560012816,33.3,39.6,12.41431736946106,12.41431736946106
1,"{'num_layers': 1, 'units_per_layer': 94, 'activation': 2, 'learning_rate': 0.15775293993783848, 'batch_size': 32, 'dropout_rate': 0.3740584794401705, 'l2_reg_strength': 0.0004562936014597884}",bayesian,0.22879859693845114,0.32508243799209596,93.1,90.2,12.451561212539673,24.865878582000732
2,"{'num_layers': 2, 'units_per_layer': 36, 'activation': 1, 'learning_rate': 0.15064220964553032, 'batch_size': 256, 'dropout_rate': 0.22189865193048341, 'l2_reg_strength': 0.0016366409120728152}",bayesian,0.7515060181617736,0.5892389898300171,75.83333333333333,82.6,9.607756614685059,34.47363519668579
3,"{'num_layers': 4, 'units_per_layer': 54, 'activation': 3, 'learning_rate': 0.00012904404589205134, 'batch_size': 256, 'dropout_rate': 0.311699708391874, 'l2_reg_strength': 2.2201261593164272e-06}",bayesian,2.1911573117574057,2.131607204437256,18.033333333333335,18.6,10.766605615615845,45.240240812301636
4,"{'num_layers': 4, 'units_per_layer': 119, 'activation': 3, 'learning_rate': 0.022992694532531943, 'batch_size': 256, 'dropout_rate': 0.34692511644742924, 'l2_reg_strength': 0.0094247882966596}",bayesian,1.6931202189127603,1.6475543746948242,35.833333333333336,36.8,12.633119821548462,57.8733606338501
5,"{'num_layers': 3, 'units_per_layer': 7, 'activation': 1, 'learning_rate': 0.0004895249218602289, 'batch_size': 32, 'dropout_rate': 0.2842988845322148, 'l2_reg_strength': 0.0042922569863170935}",bayesian,1.9791615441640218,1.8402901830673217,22.833333333333332,32.2,12.744348526000977,70.61770915985107
6,"{'num_layers': 4, 'units_per_layer': 101, 'activation': 1, 'learning_rate': 0.0017440082088389986, 'batch_size': 32, 'dropout_rate': 0.18379963435039143, 'l2_reg_strength': 5.207729167584868e-07}",bayesian,0.34353871222337085,0.3681966881752014,88.73333333333333,89.0,14.046854019165039,84.66456317901611
7,"{'num_layers': 2, 'units_per_layer': 22, 'activation': 3, 'learning_rate': 0.0035282001975133967, 'batch_size': 64, 'dropout_rate': 0.3851685614968453, 'l2_reg_strength': 3.887342434142743e-05}",bayesian,1.6805280030568441,1.554762228012085,46.13333333333333,63.0,10.077849626541138,94.74241280555725
8,"{'num_layers': 3, 'units_per_layer': 102, 'activation': 2, 'learning_rate': 0.13489439082932192, 'batch_size': 16, 'dropout_rate': 0.21969728353069762, 'l2_reg_strength': 0.0003546914306433832}",bayesian,0.2967686999688546,0.4154883545935154,90.63333333333334,88.0,16.623918533325195,111.36633133888245
9,"{'num_layers': 2, 'units_per_layer': 61, 'activation': 1, 'learning_rate': 0.03216956972355106, 'batch_size': 256, 'dropout_rate': 0.5910955853115469, 'l2_reg_strength': 4.180991680355121e-05}",bayesian,1.2766869592666625,0.943127522945404,54.4,71.0,10.237305641174316,121.60363698005676
10,"{'num_layers': 1, 'units_per_layer': 101, 'activation': 3, 'learning_rate': 0.005405909749015331, 'batch_size': 16, 'dropout_rate': 0.3973647483257208, 'l2_reg_strength': 1.2878780926865768e-05}",bayesian,0.27431052953004836,0.3314444515705109,92.4,91.0,14.907933712005615,136.51157069206238
11,"{'num_layers': 4, 'units_per_layer': 94, 'activation': 2, 'learning_rate': 0.000675929520588754, 'batch_size': 32, 'dropout_rate': 0.13360334046999384, 'l2_reg_strength': 8.286721746017967e-07}",bayesian,0.22517780991395314,0.3128543782234192,92.86666666666666,91.2,14.23536491394043,150.7469356060028
12,"{'num_layers': 1, 'units_per_layer': 101, 'activation': 1, 'learning_rate': 0.0006804794514775778, 'batch_size': 16, 'dropout_rate': 0.5762711525286767, 'l2_reg_strength': 0.00047663802996288107}",bayesian,0.5249984947244326,0.38208810353279116,83.0,88.4,15.584135293960571,166.33107089996338
13,"{'num_layers': 3, 'units_per_layer': 95, 'activation': 2, 'learning_rate': 0.019809876012491637, 'batch_size': 32, 'dropout_rate': 0.592203895308917, 'l2_reg_strength': 0.0034371835775280912}",bayesian,0.6592363348007202,0.4761046607494354,79.96666666666667,86.0,13.370696306228638,179.70176720619202
14,"{'num_layers': 1, 'units_per_layer': 93, 'activation': 1, 'learning_rate': 0.0021734491055215265, 'batch_size': 32, 'dropout_rate': 0.32571611988259297, 'l2_reg_strength': 1.7504141296468405e-07}",bayesian,0.29290023521582287,0.33185105776786805,90.86666666666666,89.6,12.573895692825317,192.27566289901733
15,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 3, 'learning_rate': 0.00010260511659263446, 'batch_size': 32, 'dropout_rate': 0.2992041683615425, 'l2_reg_strength': 0.004550391500125298}",bayesian,0.3640686702330907,0.41510165882110595,90.23333333333333,89.8,12.934592962265015,205.21025586128235
16,"{'num_layers': 1, 'units_per_layer': 99, 'activation': 2, 'learning_rate': 0.11874184136797421, 'batch_size': 16, 'dropout_rate': 0.10720665217100232, 'l2_reg_strength': 1.09613893031645e-05}",bayesian,0.15155744302272797,0.2973311612010002,95.56666666666666,91.2,14.446358919143677,219.65661478042603
17,"{'num_layers': 2, 'units_per_layer': 100, 'activation': 3, 'learning_rate': 0.12814868229317875, 'batch_size': 16, 'dropout_rate': 0.25781984421668613, 'l2_reg_strength': 5.914574627648036e-07}",bayesian,0.2753484436273575,0.3401335297822952,91.96666666666667,90.2,14.965506315231323,234.62212109565735
18,"{'num_layers': 2, 'units_per_layer': 9, 'activation': 3, 'learning_rate': 0.0013393045272732953, 'batch_size': 64, 'dropout_rate': 0.24513745670957898, 'l2_reg_strength': 6.777883211556094e-06}",bayesian,2.0348284041086835,2.002985280990601,30.233333333333334,38.6,11.016443490982056,245.6385645866394
19,"{'num_layers': 3, 'units_per_layer': 86, 'activation': 3, 'learning_rate': 0.00014467890718661763, 'batch_size': 128, 'dropout_rate': 0.10030732366871789, 'l2_reg_strength': 2.1055373586946334e-07}",bayesian,0.9083861010869344,0.9401780443191529,72.06666666666666,71.2,9.57568073272705,255.21424531936646
20,"{'num_layers': 2, 'units_per_layer': 99, 'activation': 2, 'learning_rate': 0.0030452177327727928, 'batch_size': 32, 'dropout_rate': 0.08753126077522087, 'l2_reg_strength': 6.217675697149027e-05}",bayesian,0.11880241806805134,0.3827934248447418,96.46666666666667,89.6,13.184394359588623,268.3986396789551
21,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 3, 'learning_rate': 0.2984530109587471, 'batch_size': 32, 'dropout_rate': 0.1963165002838977, 'l2_reg_strength': 0.0026750387051330325}",bayesian,0.25949852589766187,0.3531719379425049,93.66666666666667,89.8,12.576608657836914,280.975248336792
22,"{'num_layers': 3, 'units_per_layer': 101, 'activation': 3, 'learning_rate': 0.00010566744384230132, 'batch_size': 32, 'dropout_rate': 0.35319809841818983, 'l2_reg_strength': 0.0057211842986636015}",bayesian,0.6137987360954285,0.6259253568649292,82.9,82.8,13.456629753112793,294.4318780899048
23,"{'num_layers': 3, 'units_per_layer': 107, 'activation': 1, 'learning_rate': 0.001030319791914919, 'batch_size': 128, 'dropout_rate': 0.37237754059526657, 'l2_reg_strength': 0.001152120434770017}",bayesian,0.47434382009506226,0.39825499439239503,84.96666666666667,87.4,11.39970850944519,305.83158659935
24,"{'num_layers': 1, 'units_per_layer': 109, 'activation': 1, 'learning_rate': 0.0010177785553226629, 'batch_size': 128, 'dropout_rate': 0.05423229238722994, 'l2_reg_strength': 1.4086859147825726e-06}",bayesian,0.27091277011235554,0.35854149866104124,92.63333333333334,89.0,10.059280395507812,315.8908669948578
25,"{'num_layers': 1, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.00014918557967795275, 'batch_size': 32, 'dropout_rate': 0.2175652091442093, 'l2_reg_strength': 2.8169869668164426e-06}",bayesian,0.24942617813746135,0.3146605113744736,92.16666666666667,90.2,12.239864826202393,328.1307318210602
26,"{'num_layers': 1, 'units_per_layer': 103, 'activation': 3, 'learning_rate': 0.13013272653396493, 'batch_size': 16, 'dropout_rate': 0.09686384151886657, 'l2_reg_strength': 0.0014141554905010916}",bayesian,0.18362685278058052,0.32196223831176757,95.1,89.0,14.31491732597351,342.4456491470337
27,"{'num_layers': 3, 'units_per_layer': 93, 'activation': 2, 'learning_rate': 0.00011327540146152519, 'batch_size': 32, 'dropout_rate': 0.5844666894942928, 'l2_reg_strength': 0.0003244983041032028}",bayesian,0.6634409852822621,0.5251455955505371,79.23333333333333,84.2,13.342394351959229,355.7880434989929
28,"{'num_layers': 1, 'units_per_layer': 97, 'activation': 1, 'learning_rate': 0.006751100511417109, 'batch_size': 32, 'dropout_rate': 0.053307587257933754, 'l2_reg_strength': 7.891339471780587e-06}",bayesian,0.20403403282165528,0.329090026140213,93.96666666666667,89.0,12.444092750549316,368.23213624954224
29,"{'num_layers': 4, 'units_per_layer': 99, 'activation': 1, 'learning_rate': 0.00017966542286857555, 'batch_size': 32, 'dropout_rate': 0.48608925796433566, 'l2_reg_strength': 6.978440361704187e-05}",bayesian,1.1436977828343708,0.8593008341789246,60.06666666666667,75.4,13.975221872329712,382.20735812187195
30,"{'num_layers': 2, 'units_per_layer': 94, 'activation': 2, 'learning_rate': 0.0020310110510736532, 'batch_size': 32, 'dropout_rate': 0.28819266323282894, 'l2_reg_strength': 0.003352898635793922}",bayesian,0.2541707027753194,0.3375950803756714,91.9,89.4,12.817169666290283,395.02452778816223
31,"{'num_layers': 2, 'units_per_layer': 99, 'activation': 2, 'learning_rate': 0.024203162609775324, 'batch_size': 16, 'dropout_rate': 0.5908153670499476, 'l2_reg_strength': 0.00927456826187696}",bayesian,0.5452619276444117,0.42097177004814146,82.43333333333334,88.0,15.038245916366577,410.0627737045288
32,"{'num_layers': 1, 'units_per_layer': 106, 'activation': 3, 'learning_rate': 0.00020298767654235183, 'batch_size': 128, 'dropout_rate': 0.3862182194935224, 'l2_reg_strength': 7.795347518192655e-06}",bayesian,0.4819747466246287,0.5050648913383484,88.56666666666666,86.2,10.817440748214722,420.88021445274353
33,"{'num_layers': 3, 'units_per_layer': 101, 'activation': 2, 'learning_rate': 0.011837808614663757, 'batch_size': 16, 'dropout_rate': 0.3920555584360419, 'l2_reg_strength': 0.003207094699921104}",bayesian,0.41542969187100726,0.44357881098985674,86.96666666666667,87.6,16.123778104782104,437.00399255752563
34,"{'num_layers': 1, 'units_per_layer': 103, 'activation': 2, 'learning_rate': 0.0002276272139655846, 'batch_size': 16, 'dropout_rate': 0.4153871204627914, 'l2_reg_strength': 6.892923262069949e-07}",bayesian,0.2807939118345579,0.3450897809267044,91.66666666666667,89.4,14.821571826934814,451.82556438446045
35,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 3, 'learning_rate': 0.0007511384325695137, 'batch_size': 16, 'dropout_rate': 0.25286707020481924, 'l2_reg_strength': 0.00017290804719466765}",bayesian,0.21713988082607588,0.3298980541229248,93.6,89.0,14.153102397918701,465.97866678237915
36,"{'num_layers': 2, 'units_per_layer': 108, 'activation': 1, 'learning_rate': 0.03453444694377658, 'batch_size': 128, 'dropout_rate': 0.43751511744789584, 'l2_reg_strength': 0.0012326395092240852}",bayesian,0.48863092613220216,0.42808078265190125,85.16666666666667,86.8,13.077277183532715,479.05594396591187
37,"{'num_layers': 3, 'units_per_layer': 102, 'activation': 1, 'learning_rate': 0.001209681422810168, 'batch_size': 32, 'dropout_rate': 0.49470278399285156, 'l2_reg_strength': 0.00037825896069268287}",bayesian,0.7506215152740479,0.5352960913181305,75.46666666666667,85.0,13.404929161071777,492.46087312698364
38,"{'num_layers': 3, 'units_per_layer': 101, 'activation': 3, 'learning_rate': 0.00011470620726630339, 'batch_size': 16, 'dropout_rate': 0.43606480883899346, 'l2_reg_strength': 0.001154596639791889}",bayesian,0.6680204246838888,0.6144295334815979,80.4,82.6,16.263131380081177,508.7240045070648
39,"{'num_layers': 2, 'units_per_layer': 96, 'activation': 2, 'learning_rate': 0.004620727305272668, 'batch_size': 32, 'dropout_rate': 0.19629989661500563, 'l2_reg_strength': 0.0005484301168114318}",bayesian,0.16442079192399978,0.319327451467514,95.43333333333334,90.0,12.908628940582275,521.6326334476471
40,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 2, 'learning_rate': 0.01055321440955534, 'batch_size': 32, 'dropout_rate': 0.27715822727791195, 'l2_reg_strength': 0.002967557684381008}",bayesian,0.24453002407153449,0.2960048217773438,92.4,91.2,12.217017650604248,533.8496510982513
41,"{'num_layers': 2, 'units_per_layer': 101, 'activation': 2, 'learning_rate': 0.0004720764198648024, 'batch_size': 16, 'dropout_rate': 0.08009436054175499, 'l2_reg_strength': 2.3814141732232027e-06}",bayesian,0.14633094895879428,0.3102178084552288,95.33333333333333,90.2,15.76993179321289,549.6195828914642
42,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 2, 'learning_rate': 0.000228147303679361, 'batch_size': 16, 'dropout_rate': 0.4419942794985435, 'l2_reg_strength': 0.002471030301501477}",bayesian,0.2981939360201359,0.37020551061630247,91.0,88.4,14.277358055114746,563.896940946579
43,"{'num_layers': 2, 'units_per_layer': 101, 'activation': 2, 'learning_rate': 0.0011715544128939313, 'batch_size': 32, 'dropout_rate': 0.5600082985439975, 'l2_reg_strength': 1.4538176053316423e-07}",bayesian,0.4028027687072754,0.3954126558303833,88.36666666666666,87.0,12.571446895599365,576.4683878421783
44,"{'num_layers': 1, 'units_per_layer': 94, 'activation': 3, 'learning_rate': 0.00045601637276340457, 'batch_size': 32, 'dropout_rate': 0.227380860402151, 'l2_reg_strength': 6.075220218483057e-06}",bayesian,0.26705484954516095,0.35331593203544615,92.86666666666666,89.2,12.292530059814453,588.7609179019928
45,"{'num_layers': 1, 'units_per_layer': 107, 'activation': 1, 'learning_rate': 0.007855824608109595, 'batch_size': 128, 'dropout_rate': 0.35258721143507726, 'l2_reg_strength': 1.0951479135213963e-05}",bayesian,0.3599829355875651,0.37153932762145997,88.96666666666667,89.2,15.349536895751953,604.1104547977448
46,"{'num_layers': 2, 'units_per_layer': 99, 'activation': 3, 'learning_rate': 0.001203905979129781, 'batch_size': 16, 'dropout_rate': 0.37629607293027645, 'l2_reg_strength': 1.63014814771956e-06}",bayesian,0.3590730582873026,0.37880904853343966,89.53333333333333,89.0,15.254900932312012,619.3653557300568
47,"{'num_layers': 1, 'units_per_layer': 106, 'activation': 2, 'learning_rate': 0.027270332839006643, 'batch_size': 128, 'dropout_rate': 0.2614098604530723, 'l2_reg_strength': 5.448215488725564e-07}",bayesian,0.24329148729642233,0.34965745043754576,93.1,89.0,10.64225959777832,630.0076153278351
48,"{'num_layers': 4, 'units_per_layer': 94, 'activation': 3, 'learning_rate': 0.11211185463775508, 'batch_size': 32, 'dropout_rate': 0.5051850643831859, 'l2_reg_strength': 0.0022856711161521265}",bayesian,1.2897785406112672,1.2282025194168091,47.1,53.2,13.956766366958618,643.9643816947937
49,"{'num_layers': 2, 'units_per_layer': 106, 'activation': 3, 'learning_rate': 0.002856784289613472, 'batch_size': 128, 'dropout_rate': 0.3558078424786728, 'l2_reg_strength': 6.479543054536446e-05}",bayesian,0.7288433686892192,0.6959117450714112,81.73333333333333,82.2,11.10380744934082,655.0681891441345
50,"{'num_layers': 2, 'units_per_layer': 100, 'activation': 2, 'learning_rate': 0.0037412394427229585, 'batch_size': 32, 'dropout_rate': 0.17347807202540147, 'l2_reg_strength': 8.128703149163043e-06}",bayesian,0.16540240693092345,0.32962734961509704,94.96666666666667,91.2,12.981476545333862,668.0496656894684
51,"{'num_layers': 1, 'units_per_layer': 95, 'activation': 3, 'learning_rate': 0.22728590011252636, 'batch_size': 32, 'dropout_rate': 0.3283094257203218, 'l2_reg_strength': 0.0003933256073377375}",bayesian,0.2968832737604777,0.35004728865623475,92.46666666666667,90.0,12.020931243896484,680.0705969333649
52,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 3, 'learning_rate': 0.05799351808644492, 'batch_size': 32, 'dropout_rate': 0.0723529195781134, 'l2_reg_strength': 1.0799509184234404e-05}",bayesian,0.24972832641998927,0.3666309940814972,93.1,88.2,12.190759897232056,692.2613568305969
53,"{'num_layers': 2, 'units_per_layer': 107, 'activation': 1, 'learning_rate': 0.0008348970503794988, 'batch_size': 128, 'dropout_rate': 0.1844283851780536, 'l2_reg_strength': 1.4992285033376484e-06}",bayesian,0.3058971362908681,0.33544145488739013,90.83333333333333,90.0,11.332393407821655,703.5937502384186
54,"{'num_layers': 1, 'units_per_layer': 95, 'activation': 1, 'learning_rate': 0.032560268589460054, 'batch_size': 32, 'dropout_rate': 0.27707092630375507, 'l2_reg_strength': 1.8552037195038701e-06}",bayesian,0.2904042324622472,0.3122591242790222,91.0,90.4,12.733043193817139,716.3267934322357
55,"{'num_layers': 4, 'units_per_layer': 31, 'activation': 1, 'learning_rate': 0.0035300094397996183, 'batch_size': 256, 'dropout_rate': 0.40329117840500256, 'l2_reg_strength': 2.1091922620251254e-05}",bayesian,1.7733143749237061,1.6218660345077516,35.233333333333334,42.4,10.591527938842773,726.9183213710785
56,"{'num_layers': 2, 'units_per_layer': 107, 'activation': 2, 'learning_rate': 0.00010220491088685928, 'batch_size': 128, 'dropout_rate': 0.17508914381839297, 'l2_reg_strength': 0.0004983658593319079}",bayesian,0.19427621245384216,0.33129013228416443,94.76666666666667,89.6,10.337451457977295,737.2557728290558
57,"{'num_layers': 3, 'units_per_layer': 94, 'activation': 2, 'learning_rate': 0.022998785504696535, 'batch_size': 32, 'dropout_rate': 0.20264143991756045, 'l2_reg_strength': 0.005236507033092153}",bayesian,0.2497573188742002,0.30438323867321015,92.1,89.8,14.821521759033203,752.077294588089
58,"{'num_layers': 2, 'units_per_layer': 101, 'activation': 1, 'learning_rate': 0.0015750954822199613, 'batch_size': 32, 'dropout_rate': 0.4410179513266878, 'l2_reg_strength': 0.0061013105338323945}",bayesian,0.5116811605294546,0.3909231495857239,83.13333333333334,88.4,13.155155420303345,765.2324500083923
59,"{'num_layers': 3, 'units_per_layer': 95, 'activation': 1, 'learning_rate': 0.012128245382024646, 'batch_size': 32, 'dropout_rate': 0.17558867408951534, 'l2_reg_strength': 1.5381168027361224e-05}",bayesian,0.2584597413142522,0.3431115527153015,91.86666666666666,88.4,13.301284790039062,778.5337347984314
60,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 2, 'learning_rate': 0.00014771224494365153, 'batch_size': 32, 'dropout_rate': 0.44890508063034923, 'l2_reg_strength': 9.076342879585008e-05}",bayesian,0.3524144774278005,0.32893839716911316,89.76666666666667,90.6,13.043577909469604,791.577312707901
61,"{'num_layers': 2, 'units_per_layer': 98, 'activation': 3, 'learning_rate': 0.006826443442946509, 'batch_size': 32, 'dropout_rate': 0.24571456719884327, 'l2_reg_strength': 8.956709312081385e-07}",bayesian,0.32867858425776164,0.3955218989849091,91.23333333333333,88.4,13.101226568222046,804.678539276123
62,"{'num_layers': 1, 'units_per_layer': 94, 'activation': 3, 'learning_rate': 0.2961193484996898, 'batch_size': 32, 'dropout_rate': 0.5146229127917252, 'l2_reg_strength': 8.449834258821876e-06}",bayesian,0.406507928609848,0.3787545590400696,88.8,89.4,12.427480936050415,817.1060202121735
63,"{'num_layers': 2, 'units_per_layer': 100, 'activation': 3, 'learning_rate': 0.005451407310444805, 'batch_size': 32, 'dropout_rate': 0.09249835845922352, 'l2_reg_strength': 0.00010173718580693076}",bayesian,0.2572906624476115,0.37423093008995056,93.0,90.2,13.110856294631958,830.2168765068054
64,"{'num_layers': 2, 'units_per_layer': 102, 'activation': 3, 'learning_rate': 0.0008339777549992126, 'batch_size': 16, 'dropout_rate': 0.5595308147841492, 'l2_reg_strength': 2.4150100224544803e-05}",bayesian,0.5430640721321106,0.41469149112701414,83.9,89.4,15.336839199066162,845.5537157058716
65,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 3, 'learning_rate': 0.0030239049815029635, 'batch_size': 128, 'dropout_rate': 0.5913927522603414, 'l2_reg_strength': 0.0005234157381615514}",bayesian,0.6075924070676167,0.5678119378089905,84.4,85.6,11.021968603134155,856.5756843090057
66,"{'num_layers': 2, 'units_per_layer': 93, 'activation': 1, 'learning_rate': 0.22282195963455467, 'batch_size': 32, 'dropout_rate': 0.2981839100186179, 'l2_reg_strength': 0.0033999895734084804}",bayesian,0.3506372539997101,0.3606123962402344,88.8,89.6,13.419049739837646,869.9947340488434
67,"{'num_layers': 2, 'units_per_layer': 92, 'activation': 2, 'learning_rate': 0.0010576890354161619, 'batch_size': 32, 'dropout_rate': 0.2842013398440938, 'l2_reg_strength': 1.4545522748002984e-06}",bayesian,0.22319796995321908,0.32674527359008787,93.2,89.2,12.237308740615845,882.2320427894592
68,"{'num_layers': 1, 'units_per_layer': 104, 'activation': 1, 'learning_rate': 0.006762257304694075, 'batch_size': 128, 'dropout_rate': 0.4366754281853719, 'l2_reg_strength': 2.000093619869269e-05}",bayesian,0.4289585379759471,0.391902206659317,86.8,89.2,10.212517738342285,892.4445605278015
69,"{'num_layers': 2, 'units_per_layer': 104, 'activation': 2, 'learning_rate': 0.16429114019658603, 'batch_size': 128, 'dropout_rate': 0.43249989971477937, 'l2_reg_strength': 1.3533882745288845e-07}",bayesian,0.3043722631136576,0.35037991189956663,91.43333333333334,88.8,11.145758152008057,903.5903186798096
70,"{'num_layers': 1, 'units_per_layer': 108, 'activation': 1, 'learning_rate': 0.0238684290366792, 'batch_size': 128, 'dropout_rate': 0.3950024955151496, 'l2_reg_strength': 8.622960277777032e-05}",bayesian,0.38745500675837197,0.3756609606742859,88.83333333333333,90.0,10.996817350387573,914.5871360301971
71,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 3, 'learning_rate': 0.00022446666299287996, 'batch_size': 16, 'dropout_rate': 0.32996817015265056, 'l2_reg_strength': 3.516140942718688e-07}",bayesian,0.25652123751242956,0.3120318357944489,93.06666666666666,91.0,14.460066080093384,929.0472021102905
72,"{'num_layers': 1, 'units_per_layer': 97, 'activation': 3, 'learning_rate': 0.0007502996409109664, 'batch_size': 32, 'dropout_rate': 0.10803771683579091, 'l2_reg_strength': 0.009381299060260027}",bayesian,0.23611903349558513,0.35618985176086426,94.2,89.8,11.72274661064148,940.769948720932
73,"{'num_layers': 1, 'units_per_layer': 99, 'activation': 3, 'learning_rate': 0.010883568620441094, 'batch_size': 32, 'dropout_rate': 0.07923340397217171, 'l2_reg_strength': 1.1539089897117594e-06}",bayesian,0.22913968205451965,0.32720427799224855,93.93333333333334,91.0,11.659125804901123,952.4290745258331
74,"{'num_layers': 2, 'units_per_layer': 98, 'activation': 2, 'learning_rate': 0.00013721389978098265, 'batch_size': 32, 'dropout_rate': 0.35483220864858694, 'l2_reg_strength': 4.071427599341744e-05}",bayesian,0.2747086771329244,0.3562341477870941,91.66666666666667,89.0,12.653385877609253,965.0824604034424
75,"{'num_layers': 1, 'units_per_layer': 103, 'activation': 1, 'learning_rate': 0.002596777762942491, 'batch_size': 128, 'dropout_rate': 0.31042177462737286, 'l2_reg_strength': 0.0003916562764635753}",bayesian,0.3555378875732422,0.3849452900886536,90.33333333333333,88.8,10.895499467849731,975.9779598712921
76,"{'num_layers': 2, 'units_per_layer': 20, 'activation': 2, 'learning_rate': 0.0006525099305032356, 'batch_size': 32, 'dropout_rate': 0.3463775980559427, 'l2_reg_strength': 0.00018841480930806165}",bayesian,0.6111190571784973,0.5112667238712311,82.9,85.6,12.60646915435791,988.58442902565
77,"{'num_layers': 2, 'units_per_layer': 108, 'activation': 2, 'learning_rate': 0.00012585514464239137, 'batch_size': 128, 'dropout_rate': 0.5598791899729871, 'l2_reg_strength': 0.00023828901094344053}",bayesian,0.40616850209236144,0.3861013581752777,88.3,88.0,11.071690082550049,999.6561191082001
78,"{'num_layers': 1, 'units_per_layer': 102, 'activation': 2, 'learning_rate': 0.0015990883879751902, 'batch_size': 16, 'dropout_rate': 0.43130543981772923, 'l2_reg_strength': 0.0004043579374980677}",bayesian,0.27528108275930085,0.3301640707850456,92.0,90.2,14.321441650390625,1013.9775607585907
79,"{'num_layers': 1, 'units_per_layer': 109, 'activation': 2, 'learning_rate': 0.0013842588120069159, 'batch_size': 128, 'dropout_rate': 0.2022246255407389, 'l2_reg_strength': 2.3171460245341452e-06}",bayesian,0.23413268860181172,0.3277569103240967,93.86666666666666,90.6,9.465838193893433,1023.4433989524841
80,"{'num_layers': 3, 'units_per_layer': 101, 'activation': 1, 'learning_rate': 0.00036330103814965364, 'batch_size': 32, 'dropout_rate': 0.4044301712747811, 'l2_reg_strength': 0.0033234647713783756}",bayesian,0.5380025777022044,0.4794491765499115,82.66666666666667,87.0,13.851600408554077,1037.2949993610382
81,"{'num_layers': 4, 'units_per_layer': 102, 'activation': 1, 'learning_rate': 0.006620149164882807, 'batch_size': 32, 'dropout_rate': 0.19421047978914802, 'l2_reg_strength': 3.234307805590236e-05}",bayesian,0.3246418889760971,0.3974532973766327,89.96666666666667,88.6,14.152427673339844,1051.447427034378
82,"{'num_layers': 1, 'units_per_layer': 103, 'activation': 3, 'learning_rate': 0.08209277820355963, 'batch_size': 128, 'dropout_rate': 0.45971611817291486, 'l2_reg_strength': 1.8655704864414367e-05}",bayesian,0.522784138917923,0.5170410780906677,86.9,87.6,10.996836423873901,1062.444263458252
83,"{'num_layers': 2, 'units_per_layer': 98, 'activation': 2, 'learning_rate': 0.012533400120898873, 'batch_size': 32, 'dropout_rate': 0.0691961514397671, 'l2_reg_strength': 1.0275764151075027e-06}",bayesian,0.11903342292706172,0.2719026634693146,96.63333333333334,91.6,13.16802716255188,1075.6122906208038
84,"{'num_layers': 1, 'units_per_layer': 100, 'activation': 2, 'learning_rate': 0.01038397857350036, 'batch_size': 32, 'dropout_rate': 0.5650368095891742, 'l2_reg_strength': 9.183703822361294e-05}",bayesian,0.31933753259976705,0.3521137681007385,90.8,88.8,12.84972620010376,1088.4620168209076
85,"{'num_layers': 1, 'units_per_layer': 94, 'activation': 2, 'learning_rate': 0.0038185909710077327, 'batch_size': 32, 'dropout_rate': 0.05793322250512733, 'l2_reg_strength': 2.354936954727098e-06}",bayesian,0.1254651599129041,0.2943680696487427,96.7,90.0,12.466781616210938,1100.9287984371185
86,"{'num_layers': 2, 'units_per_layer': 104, 'activation': 2, 'learning_rate': 0.049390038622064855, 'batch_size': 128, 'dropout_rate': 0.15175523253410933, 'l2_reg_strength': 0.0018085757205081139}",bayesian,0.19415403099854786,0.31870446014404297,94.73333333333333,89.8,9.767737627029419,1110.696536064148
87,"{'num_layers': 2, 'units_per_layer': 101, 'activation': 2, 'learning_rate': 0.0009087534930301546, 'batch_size': 16, 'dropout_rate': 0.515598074456324, 'l2_reg_strength': 5.890408879143859e-07}",bayesian,0.4689092462857564,0.3955775291919708,85.36666666666666,87.0,15.686161994934082,1126.382698059082
88,"{'num_layers': 2, 'units_per_layer': 103, 'activation': 3, 'learning_rate': 0.0003914357677241456, 'batch_size': 16, 'dropout_rate': 0.05001059117150819, 'l2_reg_strength': 2.3201398655521474e-06}",bayesian,0.17921063823501268,0.32600375294685363,95.13333333333334,89.0,15.940601587295532,1142.3232996463776
89,"{'num_layers': 3, 'units_per_layer': 121, 'activation': 2, 'learning_rate': 0.12136651602183406, 'batch_size': 128, 'dropout_rate': 0.5332453592689793, 'l2_reg_strength': 9.047012211517281e-07}",bayesian,0.4569495724042257,0.4109480288028717,86.26666666666667,87.6,10.509380340576172,1152.8326799869537
